57.948	 10.0000000	  0.9381740	 10.0000000	10000	10677	1365945
105.966	 10.0000000	  0.7543304	 20.0000000	10000	10677	1365945
176.038	 10.0000000	  0.6980270	 30.0000000	10000	10677	1365945
266.152	 10.0000000	  0.6806272	 40.0000000	10000	10677	1365945
376.202	 10.0000000	  0.6659401	 50.0000000	10000	10677	1365945
85.191	  2.0000000	  0.8320997	 10.0000000	10000	10677	1405468
183.615	  2.0000000	  0.6207849	 20.0000000	10000	10677	1405468
315.317	  2.0000000	  0.5457973	 30.0000000	10000	10677	1405468
481.693	  2.0000000	  0.5078816	 40.0000000	10000	10677	1405468
682.509	  2.0000000	  0.4794411	 50.0000000	10000	10677	1405468
86.175	  1.0000000	  0.8238038	 10.0000000	10000	10677	1405468
197.167	  1.0000000	  0.6031177	 20.0000000	10000	10677	1405468
345.551	  1.0000000	  0.5237486	 30.0000000	10000	10677	1405468
533.9	  1.0000000	  0.4778730	 40.0000000	10000	10677	1405468
762.424	  1.0000000	  0.4453851	 50.0000000	10000	10677	1405468
61.636	  8.0000000	  0.9242313	 10.0000000	10000	10677	1417917
120.476	  8.0000000	  0.7308465	 20.0000000	10000	10677	1417917
203.124	  8.0000000	  0.6754834	 30.0000000	10000	10677	1417917
302.984	  8.0000000	  0.6441184	 40.0000000	10000	10677	1417917
428.689	  8.0000000	  0.6305077	 50.0000000	10000	10677	1417917
76.977	  1.0000000	  0.8307749	 10.0000000	10000	10677	1409569
177.981	  1.0000000	  0.6071213	 20.0000000	10000	10677	1409569
315.965	  1.0000000	  0.5263134	 30.0000000	10000	10677	1409569
493.659	  1.0000000	  0.4804150	 40.0000000	10000	10677	1409569
714.633	  1.0000000	  0.4477783	 50.0000000	10000	10677	1409569
59.128	 10.0000000	  0.9354960	 10.0000000	10000	10677	1405468
107.863	 10.0000000	  0.7479518	 20.0000000	10000	10677	1405468
180.223	 10.0000000	  0.6934251	 30.0000000	10000	10677	1405468
270.148	 10.0000000	  0.6723033	 40.0000000	10000	10677	1405468
382.596	 10.0000000	  0.6580990	 50.0000000	10000	10677	1405468
87.251	  2.0000000	  0.8367773	 10.0000000	10000	10677	1409569
187.018	  2.0000000	  0.6260144	 20.0000000	10000	10677	1409569
315.814	  2.0000000	  0.5497736	 30.0000000	10000	10677	1409569
488.237	  2.0000000	  0.5164755	 40.0000000	10000	10677	1409569
687.862	  2.0000000	  0.4845574	 50.0000000	10000	10677	1409569
60.12	  6.0000000	  0.9021363	 10.0000000	10000	10677	1365945
118.835	  6.0000000	  0.7060009	 20.0000000	10000	10677	1365945
