103.345	1.000000e+00	2.590648e-01	1.000000e+01	4000	4000	0.1
239.751	1.000000e+00	8.641627e-02	2.000000e+01	4000	4000	0.1
458.389	1.000000e+00	6.845758e-02	3.000000e+01	4000	4000	0.1
717.914	1.000000e+00	6.484651e-02	4.000000e+01	4000	4000	0.1
1026.992	1.000000e+00	6.269919e-02	5.000000e+01	4000	4000	0.1
41.16	  6.00000000	  0.26857900	 10.00000000	4000	4000	0.1
68.053	  6.00000000	  0.08198563	 20.00000000	4000	4000	0.1
118.492	  6.00000000	  0.07330202	 30.00000000	4000	4000	0.1
172.565	  6.00000000	  0.07222066	 40.00000000	4000	4000	0.1
231.608	  6.00000000	  0.07263701	 50.00000000	4000	4000	0.1
67.056	  2.00000000	  0.26048855	 10.00000000	4000	4000	0.1
141.645	  2.00000000	  0.08529389	 20.00000000	4000	4000	0.1
262.65	  2.00000000	  0.06858594	 30.00000000	4000	4000	0.1
407.522	  2.00000000	  0.06577997	 40.00000000	4000	4000	0.1
584.271	  2.00000000	  0.06435885	 50.00000000	4000	4000	0.1
33.285	  8.00000000	  0.26961203	 10.00000000	4000	4000	0.1
58.984	  8.00000000	  0.08206367	 20.00000000	4000	4000	0.1
99.339	  8.00000000	  0.07533900	 30.00000000	4000	4000	0.1
143.881	  8.00000000	  0.07502886	 40.00000000	4000	4000	0.1
197.058	  8.00000000	  0.07655771	 50.00000000	4000	4000	0.1
72.436	  2.00000000	  0.26621279	 10.00000000	4000	4000	0.1
142.544	  2.00000000	  0.08597612	 20.00000000	4000	4000	0.1
263.705	  2.00000000	  0.06875385	 30.00000000	4000	4000	0.1
415.0	  2.00000000	  0.06577254	 40.00000000	4000	4000	0.1
607.14	  2.00000000	  0.06438735	 50.00000000	4000	4000	0.1
35.517	  8.00000000	  0.27103555	 10.00000000	4000	4000	0.1
59.497	  8.00000000	  0.08211185	 20.00000000	4000	4000	0.1
98.518	  8.00000000	  0.07548606	 30.00000000	4000	4000	0.1
146.071	  8.00000000	  0.07532604	 40.00000000	4000	4000	0.1
77.386	  2.00000000	  0.26065043	 10.00000000	4000	4000	0.1
153.727	  2.00000000	  0.08526684	 20.00000000	4000	4000	0.1
266.052	  2.00000000	  0.06859155	 30.00000000	4000	4000	0.1
416.116	  2.00000000	  0.06596822	 40.00000000	4000	4000	0.1
596.198	  2.00000000	  0.06423385	 50.00000000	4000	4000	0.1
115.438	1.000000e+00	2.576605e-01	1.000000e+01	4000	4000	0.1
262.372	1.000000e+00	8.633048e-02	2.000000e+01	4000	4000	0.1
472.331	1.000000e+00	6.834564e-02	3.000000e+01	4000	4000	0.1
733.907	1.000000e+00	6.477649e-02	4.000000e+01	4000	4000	0.1
1045.71	1.000000e+00	6.264595e-02	5.000000e+01	4000	4000	0.1
34.676	 10.00000000	  0.27541866	 10.00000000	4000	4000	0.1
58.811	 10.00000000	  0.08391513	 20.00000000	4000	4000	0.1
96.745	 10.00000000	  0.07575180	 30.00000000	4000	4000	0.1
137.367	 10.00000000	  0.07588066	 40.00000000	4000	4000	0.1
38.673	  6.00000000	  0.26215648	 10.00000000	4000	4000	0.1
70.032	  6.00000000	  0.08154145	 20.00000000	4000	4000	0.1
122.046	  6.00000000	  0.07289857	 30.00000000	4000	4000	0.1
