0.8322946	0.7060009	0.6755432	0.6077322	0.6077322	0.606309	0.5278181	0.5278181	0.4481072
0.8307749	0.7020335	0.6723447	0.6071213	0.6071213	0.6067587	0.6067587	0.5263134	0.4477783
0.8260911	0.7044586	0.6717144	0.6717144	0.6047032	0.6047032	0.6047032	0.5251369	0.4795393
0.8238038	0.7084413	0.6666318	0.6207849	0.6031177	0.6031177	0.6031177	0.5237486	0.477873
0.763218	0.7165564	0.6747033	0.6287216	0.6097562	0.6052938	0.5557699	0.5283103	0.4816207
0.8358883	0.7327136	0.6815057	0.630626	0.6112722	0.6100173	0.5534636	0.5298211	0.4825039
0.8298371	0.7306018	0.7050879	0.6754585	0.6291234	0.6106351	0.6086172	0.5327397	0.4878692
