0.07330202	0.07330202	0.07052257	0.07052257	0.06867387	0.06867387	0.06577254	0.06438735
0.07295288	0.07085022	0.07085022	0.07085022	0.0689502	0.06846618	0.06596822	0.06423385
0.07327761	0.07084656	0.07084656	0.07084656	0.06864534	0.06864534	0.0659366	0.06437847
0.07289857	0.07057453	0.07057453	0.07057453	0.06882257	0.06816955	0.06567179	0.06428598
0.07300259	0.07054071	0.07054071	0.07054071	0.06876093	0.06822509	0.06577997	0.06435885
